Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Total_Interactions,Verified_Engagement_Rate,Posting_Hour,Day,Peak_Time,Platform_Label,Content_Type_Label,Sentiment_Label,Influencer_Tier_Label,Day_of_Week_Label,Cluster,Cluster_Label,High_Engagement
POST_00284,2024-04-27 05:19:00,1,13,Sports,208,448,126,38497,558,99566,0.79,5,2,13,403,1,2,False,True,1340,2.0313271163986806,5,Saturday,Morning,Instagram,Story,Neutral,Mid-tier,Saturday,0,High Engagement,0
POST_02016,2024-04-27 05:42:00,4,15,Sports,1598,169,196,82583,421,131512,1.49,5,2,6,957,2,0,True,False,2384,2.377002530787208,5,Saturday,Morning,Twitter,Tweet,Positive,Macro,Saturday,0,High Engagement,0
POST_00371,2024-04-27 17:14:00,1,13,Business,4704,363,92,14825,62,271673,1.9,17,2,18,403,0,0,True,True,5221,34.79932546374368,17,Saturday,Evening,Instagram,Story,Negative,Macro,Saturday,0,High Engagement,1
POST_00058,2024-04-27 21:56:00,1,1,Fitness,612,182,140,3499,848,388323,0.24,21,2,3,53,0,0,True,False,1782,26.693340954558447,21,Saturday,Night,Instagram,Carousel,Negative,Macro,Saturday,0,High Engagement,0
POST_04090,2024-04-27 22:58:00,1,6,Sports,9534,348,41,41185,423,220385,4.5,22,2,19,1962,1,0,True,False,10346,24.093723443001092,22,Saturday,Night,Instagram,Photo,Neutral,Macro,Saturday,0,High Engagement,0
POST_03000,2024-04-28 02:57:00,3,4,Travel,23926,96,173,449912,364,82939,29.17,2,3,15,243,2,2,True,False,24559,5.377718309358275,2,Sunday,Night,TikTok,Duet,Positive,Mid-tier,Sunday,2,Low Engagement,0
POST_01814,2024-04-28 03:54:00,1,9,Education,8396,169,183,9954,658,201065,4.35,3,3,21,218,0,0,True,True,9406,87.88426763110307,3,Sunday,Night,Instagram,Reel,Negative,Macro,Sunday,0,High Engagement,1
POST_01435,2024-04-28 07:47:00,1,6,Education,3237,408,203,5995,259,31337,12.28,7,3,15,1653,2,1,True,False,4107,64.18682235195998,7,Sunday,Morning,Instagram,Photo,Positive,Micro,Sunday,0,High Engagement,1
POST_04307,2024-04-28 09:05:00,0,8,Health,5547,197,855,10752,732,381924,1.73,9,3,19,1850,2,0,True,True,7331,61.374627976190474,9,Sunday,Morning,Facebook,Post,Positive,Macro,Sunday,0,High Engagement,1
POST_01784,2024-04-28 13:28:00,0,13,Business,4403,208,594,61104,335,173132,3.01,13,3,19,1017,1,0,True,False,5540,8.518263943440692,13,Sunday,Afternoon,Facebook,Story,Neutral,Macro,Sunday,0,High Engagement,0
POST_04310,2024-04-28 18:23:00,3,4,Gaming,488,1886,3442,69333,2966,261921,2.22,18,3,17,138,2,0,True,False,8782,8.388501867797443,18,Sunday,Evening,TikTok,Duet,Positive,Macro,Sunday,1,Moderate Engagement,0
POST_04218,2024-04-29 02:41:00,0,5,Entertainment,5846,82,17,20754,452,494565,1.2,2,1,5,395,1,0,True,True,6397,28.64508046641611,2,Monday,Night,Facebook,Live,Neutral,Macro,Monday,0,High Engagement,1
POST_02193,2024-04-29 08:04:00,2,3,Education,200,137,189,5739,246,433503,0.12,8,1,9,1450,2,0,True,False,772,9.16535981878376,8,Monday,Morning,LinkedIn,Document,Positive,Macro,Monday,0,High Engagement,0
POST_02686,2024-04-29 09:45:00,1,6,Gaming,2320,496,12,16560,521,55878,5.06,9,1,18,653,2,2,True,False,3349,17.07729468599034,9,Monday,Morning,Instagram,Photo,Positive,Mid-tier,Monday,0,High Engagement,0
POST_01426,2024-04-30 00:21:00,5,16,Health,12839,581,1822,20192,3351,326880,4.66,0,5,22,573,2,0,True,False,18593,75.48534072900158,0,Tuesday,Night,YouTube,Video,Positive,Macro,Tuesday,0,High Engagement,1
POST_03441,2024-04-30 00:45:00,4,15,Technology,4739,52,998,65366,392,109773,5.27,0,5,1,1999,1,0,False,False,6181,8.856286142642965,0,Tuesday,Night,Twitter,Tweet,Neutral,Macro,Tuesday,0,High Engagement,0
POST_02116,2024-04-30 02:30:00,1,6,Lifestyle,5381,12,123,6685,342,454105,1.21,2,5,0,1600,1,0,True,False,5858,82.51308900523561,2,Tuesday,Night,Instagram,Photo,Neutral,Macro,Tuesday,0,High Engagement,1
POST_04390,2024-04-30 05:55:00,1,13,Technology,5875,196,68,44228,887,52584,11.67,5,5,13,661,2,2,True,True,7026,13.880347291308674,5,Tuesday,Morning,Instagram,Story,Positive,Mid-tier,Tuesday,0,High Engagement,0
POST_01312,2024-04-30 07:13:00,3,12,Entertainment,6690,1699,1037,425945,1130,469033,2.01,7,5,4,135,2,0,True,True,10556,2.212961767364331,7,Tuesday,Morning,TikTok,Stitch,Positive,Macro,Tuesday,2,Low Engagement,0
POST_03730,2024-04-30 11:19:00,0,13,Food,2918,14,485,33344,327,37459,9.12,11,5,19,621,1,1,True,True,3744,10.247720729366602,11,Tuesday,Morning,Facebook,Story,Neutral,Micro,Tuesday,0,High Engagement,0
POST_04579,2024-04-30 13:04:00,5,16,Fitness,11107,342,796,345619,2059,210246,5.82,13,5,27,551,2,0,True,True,14304,3.542918647412324,13,Tuesday,Afternoon,YouTube,Video,Positive,Macro,Tuesday,2,Low Engagement,0
POST_01738,2024-04-30 15:03:00,1,13,Education,774,308,201,40978,811,342753,0.37,15,5,14,1596,1,0,True,True,2094,3.130948313729318,15,Tuesday,Afternoon,Instagram,Story,Neutral,Macro,Tuesday,0,High Engagement,0
POST_02132,2024-04-30 16:00:00,1,6,Technology,3228,431,290,33453,567,401572,0.98,16,5,3,1829,2,0,True,False,4516,11.804621409141184,16,Tuesday,Afternoon,Instagram,Photo,Positive,Macro,Tuesday,0,High Engagement,0
POST_04360,2024-04-30 16:41:00,1,9,Food,8685,424,206,30683,788,157724,5.91,16,5,21,131,1,0,False,False,10103,30.358830622820456,16,Tuesday,Afternoon,Instagram,Reel,Neutral,Macro,Tuesday,0,High Engagement,1
POST_00415,2024-04-30 20:53:00,0,8,Fitness,1952,235,732,54544,213,449687,0.65,20,5,6,842,2,0,False,False,3132,5.351642710472279,20,Tuesday,Evening,Facebook,Post,Positive,Macro,Tuesday,0,High Engagement,0
POST_00997,2024-04-30 20:58:00,5,2,Gaming,9951,62,1000,181934,4324,214780,5.13,20,5,4,1530,2,0,True,False,15337,6.053294051689074,20,Tuesday,Evening,YouTube,Community Post,Positive,Macro,Tuesday,0,High Engagement,0
POST_02658,2024-04-30 23:54:00,3,16,Business,31408,776,1313,57018,1724,283466,11.82,23,5,28,79,1,0,True,False,35221,58.748114630467576,23,Tuesday,Night,TikTok,Video,Neutral,Macro,Tuesday,1,Moderate Engagement,1
POST_04001,2024-05-01 02:23:00,0,16,Fashion,6935,297,202,4974,685,362090,2.05,2,6,10,336,1,0,True,True,8119,149.45717732207478,2,Wednesday,Night,Facebook,Video,Neutral,Macro,Wednesday,0,High Engagement,1
POST_00894,2024-05-01 04:06:00,4,15,Health,770,268,218,2617,132,317655,0.4,4,6,23,791,1,0,True,False,1388,47.99388612915552,4,Wednesday,Night,Twitter,Tweet,Neutral,Macro,Wednesday,0,High Engagement,1
POST_03957,2024-05-01 04:56:00,5,11,Fitness,2987,603,1055,902841,4420,153262,3.03,4,6,29,147,2,0,True,False,9065,0.5144870469994163,4,Wednesday,Night,YouTube,Short,Positive,Macro,Wednesday,2,Low Engagement,0
POST_02545,2024-05-01 05:20:00,1,13,Fitness,4468,336,244,49179,439,101970,4.95,5,6,6,885,1,0,True,False,5487,10.264543809349519,5,Wednesday,Morning,Instagram,Story,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03208,2024-05-01 07:08:00,2,8,Gaming,1547,76,481,21981,204,287347,0.73,7,6,20,865,0,0,True,False,2308,9.571903007142533,7,Wednesday,Morning,LinkedIn,Post,Negative,Macro,Wednesday,0,High Engagement,0
POST_04364,2024-05-01 07:25:00,0,16,Lifestyle,5962,36,216,12166,725,202920,3.06,7,6,24,53,2,0,False,True,6939,51.07677132993589,7,Wednesday,Morning,Facebook,Video,Positive,Macro,Wednesday,0,High Engagement,1
POST_03444,2024-05-01 07:45:00,5,11,Technology,4786,566,349,529197,423,180049,3.17,7,6,9,563,2,0,True,False,6124,1.077292577244391,7,Wednesday,Morning,YouTube,Short,Positive,Macro,Wednesday,2,Low Engagement,0
POST_03286,2024-05-01 12:28:00,1,6,Fitness,5117,177,278,3288,415,470225,1.18,12,6,22,827,0,0,True,False,5987,169.4647201946472,12,Wednesday,Afternoon,Instagram,Photo,Negative,Macro,Wednesday,0,High Engagement,1
POST_03726,2024-05-01 19:54:00,5,11,Education,11629,594,597,216611,1215,89089,14.39,19,6,0,555,2,2,True,False,14035,5.918443661679231,19,Wednesday,Evening,YouTube,Short,Positive,Mid-tier,Wednesday,0,High Engagement,0
POST_04897,2024-05-01 20:36:00,1,6,Business,5093,120,156,42824,838,35651,15.06,20,6,2,1337,1,1,True,True,6207,12.537362226788717,20,Wednesday,Evening,Instagram,Photo,Neutral,Micro,Wednesday,0,High Engagement,0
POST_02085,2024-05-01 21:14:00,0,5,Entertainment,3856,108,587,59756,61,319525,1.42,21,6,18,78,2,0,True,False,4612,7.615971617912845,21,Wednesday,Night,Facebook,Live,Positive,Macro,Wednesday,0,High Engagement,0
POST_00623,2024-05-02 00:31:00,4,14,Food,4703,85,1371,81541,290,242360,2.54,0,4,27,1000,1,0,True,True,6449,7.55325541752002,0,Thursday,Night,Twitter,Thread,Neutral,Macro,Thursday,0,High Engagement,0
POST_01419,2024-05-02 00:45:00,0,13,Fitness,7427,23,112,7819,248,73223,10.33,0,4,27,1446,1,2,True,False,7810,96.71313467195294,0,Thursday,Night,Facebook,Story,Neutral,Mid-tier,Thursday,0,High Engagement,1
POST_01486,2024-05-02 02:10:00,4,15,Food,1056,147,482,61022,207,297751,0.57,2,4,11,389,1,0,True,False,1892,2.761299203565927,2,Thursday,Night,Twitter,Tweet,Neutral,Macro,Thursday,0,High Engagement,0
POST_04372,2024-05-02 03:05:00,4,10,Food,4140,35,1168,91386,374,362061,1.48,3,4,17,1518,2,0,True,False,5717,5.84662858643556,3,Thursday,Night,Twitter,Retweet,Positive,Macro,Thursday,0,High Engagement,0
POST_04983,2024-05-02 03:28:00,2,3,Fashion,1123,109,60,25554,110,454140,0.28,3,4,5,180,1,0,True,False,1402,5.055959927995617,3,Thursday,Night,LinkedIn,Document,Neutral,Macro,Thursday,0,High Engagement,0
POST_03174,2024-05-02 11:32:00,1,9,Fitness,3334,325,20,38374,128,260376,1.41,11,4,7,280,2,0,True,False,3807,9.587220513889614,11,Thursday,Morning,Instagram,Reel,Positive,Macro,Thursday,0,High Engagement,0
POST_02355,2024-05-02 12:50:00,2,3,Food,1606,105,338,28673,81,68792,2.98,12,4,19,250,2,2,True,False,2130,7.146095630035225,12,Thursday,Afternoon,LinkedIn,Document,Positive,Mid-tier,Thursday,0,High Engagement,0
POST_01445,2024-05-02 16:43:00,3,4,Health,20052,1170,2422,449015,2243,445662,5.31,16,4,17,435,2,0,True,False,25887,5.265748360299767,16,Thursday,Afternoon,TikTok,Duet,Positive,Macro,Thursday,1,Moderate Engagement,0
POST_03783,2024-05-03 01:12:00,1,9,Fashion,2459,207,5,13940,35,173630,1.54,1,0,12,373,2,0,True,False,2706,19.160688665710186,1,Friday,Night,Instagram,Reel,Positive,Macro,Friday,0,High Engagement,0
POST_04538,2024-05-03 04:25:00,0,13,Sports,4819,342,495,5625,170,281835,2.01,4,0,26,1517,2,0,False,False,5826,100.5511111111111,4,Friday,Night,Facebook,Story,Positive,Macro,Friday,0,High Engagement,1
POST_02456,2024-05-03 07:47:00,1,13,Fashion,2076,325,208,35123,737,284847,0.92,7,0,10,1219,1,0,True,False,3346,7.428180964040656,7,Friday,Morning,Instagram,Story,Neutral,Macro,Friday,0,High Engagement,0
POST_02964,2024-05-03 08:09:00,5,5,Technology,9660,457,629,849928,1406,178753,6.01,8,0,23,572,2,0,True,False,12152,1.2643423913555032,8,Friday,Morning,YouTube,Live,Positive,Macro,Friday,2,Low Engagement,0
POST_01880,2024-05-03 12:13:00,0,16,Fitness,4043,34,181,11956,72,398368,1.07,12,0,24,183,1,0,False,False,4330,35.613917698226835,12,Friday,Afternoon,Facebook,Video,Neutral,Macro,Friday,0,High Engagement,1
POST_01365,2024-05-03 13:44:00,2,7,Fashion,282,3,286,21001,170,364182,0.16,13,0,29,508,2,0,True,False,741,2.7189181467549166,13,Friday,Afternoon,LinkedIn,Poll,Positive,Macro,Friday,0,High Engagement,0
POST_03378,2024-05-03 16:42:00,1,9,Sports,3185,265,240,1920,346,456550,0.81,16,0,18,331,1,0,True,False,4036,192.1875,16,Friday,Afternoon,Instagram,Reel,Neutral,Macro,Friday,0,High Engagement,1
POST_03629,2024-05-03 17:14:00,3,16,Health,17540,222,2446,194441,958,196151,10.3,17,0,9,50,2,0,True,True,21166,10.392869816551036,17,Friday,Evening,TikTok,Video,Positive,Macro,Friday,0,High Engagement,0
POST_01483,2024-05-03 17:22:00,0,5,Business,5261,186,876,8998,570,330523,1.91,17,0,10,479,1,0,True,False,6893,70.27117137141587,17,Friday,Evening,Facebook,Live,Neutral,Macro,Friday,0,High Engagement,1
POST_00292,2024-05-03 18:50:00,1,13,Gaming,9771,18,51,30779,78,48397,20.33,18,0,6,1000,2,1,True,False,9918,31.96984957276065,18,Friday,Evening,Instagram,Story,Positive,Micro,Friday,0,High Engagement,1
POST_02224,2024-05-03 22:33:00,1,13,Entertainment,7227,475,45,43246,395,16479,47.01,22,0,7,595,2,1,True,False,8142,17.913795495537162,22,Friday,Night,Instagram,Story,Positive,Micro,Friday,0,High Engagement,0
POST_00329,2024-05-03 23:12:00,4,7,Fashion,3053,72,1016,90606,204,417217,0.99,23,0,18,1937,2,0,True,False,4345,4.570337505242478,23,Friday,Night,Twitter,Poll,Positive,Macro,Friday,0,High Engagement,0
POST_03114,2024-05-04 00:25:00,1,1,Food,4062,49,121,18559,574,60057,7.05,0,2,0,968,2,2,False,True,4806,22.802952745298775,0,Saturday,Night,Instagram,Carousel,Positive,Mid-tier,Saturday,0,High Engagement,0
POST_04373,2024-05-04 15:41:00,1,9,Entertainment,2972,133,219,43330,951,132555,2.51,15,2,10,457,0,0,True,False,4275,7.671359335333487,15,Saturday,Afternoon,Instagram,Reel,Negative,Macro,Saturday,0,High Engagement,0
POST_02886,2024-05-04 22:07:00,5,2,Sports,141,810,1921,609544,1600,468350,0.61,22,2,23,1514,0,0,True,False,4472,0.4711718924310633,22,Saturday,Night,YouTube,Community Post,Negative,Macro,Saturday,2,Low Engagement,0
POST_02640,2024-05-04 22:55:00,2,3,Food,649,103,134,15998,250,85081,1.04,22,2,27,1037,1,2,True,False,1136,5.538192274034254,22,Saturday,Night,LinkedIn,Document,Neutral,Mid-tier,Saturday,0,High Engagement,0
POST_03811,2024-05-05 04:46:00,2,0,Lifestyle,1326,97,225,2526,16,123411,1.34,4,3,12,186,2,0,False,True,1664,65.24148851939826,4,Sunday,Night,LinkedIn,Article,Positive,Macro,Sunday,0,High Engagement,1
POST_00814,2024-05-05 04:54:00,5,5,Education,8711,763,858,132605,4582,498218,2.07,4,3,29,68,1,0,True,True,14914,7.79156140417028,4,Sunday,Night,YouTube,Live,Neutral,Macro,Sunday,0,High Engagement,0
POST_00584,2024-05-05 13:22:00,4,15,Food,2024,50,1450,88342,76,71305,4.94,13,3,2,458,1,2,True,False,3600,3.9890425845011435,13,Sunday,Afternoon,Twitter,Tweet,Neutral,Mid-tier,Sunday,0,High Engagement,0
POST_00535,2024-05-05 14:05:00,3,12,Travel,35943,1666,2712,314046,1814,433699,9.3,14,3,16,113,1,0,True,True,42135,12.839201900358546,14,Sunday,Afternoon,TikTok,Stitch,Neutral,Macro,Sunday,1,Moderate Engagement,0
POST_04267,2024-05-05 16:17:00,0,16,Lifestyle,4130,359,347,1003,681,264710,1.83,16,3,28,391,1,0,False,False,5517,482.1535393818545,16,Sunday,Afternoon,Facebook,Video,Neutral,Macro,Sunday,0,High Engagement,1
POST_04651,2024-05-06 00:52:00,1,9,Travel,8352,491,90,22121,443,484126,1.85,0,1,13,586,2,0,True,False,9376,40.382442023416665,0,Monday,Night,Instagram,Reel,Positive,Macro,Monday,0,High Engagement,1
POST_02008,2024-05-06 01:00:00,3,4,Fashion,16427,730,3373,269952,1613,152067,13.5,1,1,8,237,2,0,False,False,22143,7.605055713608346,1,Monday,Night,TikTok,Duet,Positive,Macro,Monday,1,Moderate Engagement,0
POST_03694,2024-05-06 01:48:00,1,1,Food,401,417,152,11123,45,471522,0.21,1,1,3,264,2,0,True,False,1015,8.720668884293806,1,Monday,Night,Instagram,Carousel,Positive,Macro,Monday,0,High Engagement,0
POST_02597,2024-05-06 02:07:00,4,10,Sports,1370,155,623,51321,256,153334,1.4,2,1,16,997,2,0,True,False,2404,4.185421172619395,2,Monday,Night,Twitter,Retweet,Positive,Macro,Monday,0,High Engagement,0
POST_04436,2024-05-06 05:33:00,4,7,Sports,4242,226,1045,42456,485,360646,1.53,5,1,28,624,0,0,True,False,5998,12.985208215564349,5,Monday,Morning,Twitter,Poll,Negative,Macro,Monday,0,High Engagement,0
POST_01777,2024-05-06 11:45:00,2,3,Travel,158,124,300,527,153,264526,0.22,11,1,22,170,2,0,False,True,735,110.43643263757114,11,Monday,Morning,LinkedIn,Document,Positive,Macro,Monday,0,High Engagement,1
POST_03830,2024-05-06 11:52:00,1,9,Fitness,9248,53,256,6673,94,323968,2.95,11,1,23,212,2,0,True,False,9651,143.21894200509516,11,Monday,Morning,Instagram,Reel,Positive,Macro,Monday,0,High Engagement,1
POST_01885,2024-05-06 14:29:00,1,9,Fashion,1942,367,23,1473,962,399129,0.58,14,1,19,536,1,0,True,True,3294,158.316361167685,14,Monday,Afternoon,Instagram,Reel,Neutral,Macro,Monday,0,High Engagement,1
POST_04500,2024-05-06 15:00:00,4,14,Fashion,1275,252,1113,7462,197,45072,5.86,15,1,21,418,2,1,True,False,2837,35.37925489145001,15,Monday,Afternoon,Twitter,Thread,Positive,Micro,Monday,0,High Engagement,1
POST_01380,2024-05-06 18:46:00,0,16,Sports,2301,25,661,36339,560,426728,0.7,18,1,21,498,2,0,True,False,3547,8.219818927323262,18,Monday,Evening,Facebook,Video,Positive,Macro,Monday,0,High Engagement,0
POST_04248,2024-05-07 08:04:00,1,13,Sports,3675,173,250,1644,396,312419,1.31,8,5,6,203,1,0,True,True,4494,249.27007299270073,8,Tuesday,Morning,Instagram,Story,Neutral,Macro,Tuesday,0,High Engagement,1
POST_04148,2024-05-07 09:15:00,4,15,Travel,427,38,472,91053,208,149367,0.63,9,5,5,1053,1,0,True,False,1145,1.0290709806376506,9,Tuesday,Morning,Twitter,Tweet,Neutral,Macro,Tuesday,0,High Engagement,0
POST_00377,2024-05-07 14:44:00,3,16,Fashion,31194,1253,3345,133721,237,275298,13.0,14,5,9,323,2,0,True,True,36029,26.766177339385738,14,Tuesday,Afternoon,TikTok,Video,Positive,Macro,Tuesday,1,Moderate Engagement,0
POST_04853,2024-05-07 22:31:00,3,12,Lifestyle,14157,1519,4558,476963,2148,357489,5.66,22,5,5,319,0,0,True,False,22382,4.242257785195077,22,Tuesday,Night,TikTok,Stitch,Negative,Macro,Tuesday,1,Moderate Engagement,0
POST_04381,2024-05-08 03:20:00,1,9,Entertainment,500,267,206,35160,418,199235,0.49,3,6,6,428,2,0,True,False,1391,2.767349260523322,3,Wednesday,Night,Instagram,Reel,Positive,Macro,Wednesday,0,High Engagement,0
POST_03574,2024-05-08 04:00:00,5,16,Business,19344,83,1021,789449,4243,395525,5.17,4,6,12,511,1,0,True,False,24691,2.5901609857001526,4,Wednesday,Night,YouTube,Video,Neutral,Macro,Wednesday,2,Low Engagement,0
POST_00076,2024-05-08 04:42:00,2,8,Lifestyle,523,149,199,28446,249,158954,0.55,4,6,12,382,1,0,False,True,1120,3.0619419250509736,4,Wednesday,Night,LinkedIn,Post,Neutral,Macro,Wednesday,0,High Engagement,0
POST_03794,2024-05-08 09:36:00,2,3,Travel,206,122,414,14267,268,388891,0.19,9,6,26,1630,2,0,False,True,1010,5.200813065115302,9,Wednesday,Morning,LinkedIn,Document,Positive,Macro,Wednesday,0,High Engagement,0
POST_00832,2024-05-08 10:41:00,0,8,Education,6226,132,840,5088,598,315456,2.28,10,6,25,409,2,0,True,False,7796,141.47012578616352,10,Wednesday,Morning,Facebook,Post,Positive,Macro,Wednesday,0,High Engagement,1
POST_00539,2024-05-08 18:13:00,0,5,Fashion,3407,74,223,7662,180,424468,0.87,18,6,18,198,2,0,True,False,3884,48.34246932915688,18,Wednesday,Evening,Facebook,Live,Positive,Macro,Wednesday,0,High Engagement,1
POST_00845,2024-05-08 20:19:00,1,6,Business,5322,57,150,41962,879,8652,63.9,20,6,24,1952,2,3,True,False,6408,13.176207044468805,20,Wednesday,Evening,Instagram,Photo,Positive,Nano,Wednesday,0,High Engagement,0
POST_04731,2024-05-08 23:13:00,1,1,Technology,6393,376,69,21724,707,365636,1.87,23,6,7,1352,0,0,True,True,7545,31.476707788620878,23,Wednesday,Night,Instagram,Carousel,Negative,Macro,Wednesday,0,High Engagement,1
POST_04449,2024-05-09 04:24:00,4,15,Fashion,942,89,402,12106,287,346702,0.41,4,4,27,1933,2,0,True,False,1720,11.837105567487196,4,Thursday,Night,Twitter,Tweet,Positive,Macro,Thursday,0,High Engagement,0
POST_02288,2024-05-09 04:33:00,4,7,Fitness,4720,4,908,70050,6,145079,3.88,4,4,26,818,1,0,True,True,5638,8.039971448965025,4,Thursday,Night,Twitter,Poll,Neutral,Macro,Thursday,0,High Engagement,0
POST_02976,2024-05-09 06:09:00,1,1,Health,7784,23,268,22145,325,431738,1.87,6,4,28,447,2,0,False,False,8400,36.46421314066381,6,Thursday,Morning,Instagram,Carousel,Positive,Macro,Thursday,0,High Engagement,1
POST_00339,2024-05-09 08:02:00,0,16,Sports,4895,18,610,26757,653,214589,2.57,8,4,26,592,2,0,True,False,6176,20.641327503083307,8,Thursday,Morning,Facebook,Video,Positive,Macro,Thursday,0,High Engagement,0
POST_03683,2024-05-09 16:34:00,3,12,Lifestyle,8170,810,1180,124837,2243,22893,44.38,16,4,17,382,0,1,True,False,12403,8.13861275102734,16,Thursday,Afternoon,TikTok,Stitch,Negative,Micro,Thursday,0,High Engagement,0
POST_04317,2024-05-09 16:42:00,2,0,Sports,18,141,83,7961,26,190184,0.13,16,4,27,1767,1,0,True,True,268,3.039819118201231,16,Thursday,Afternoon,LinkedIn,Article,Neutral,Macro,Thursday,0,High Engagement,0
POST_01424,2024-05-09 23:49:00,1,13,Fitness,2274,261,23,23425,505,195923,1.31,23,4,23,904,1,0,False,True,3063,10.919957310565636,23,Thursday,Night,Instagram,Story,Neutral,Macro,Thursday,0,High Engagement,0
POST_03887,2024-05-10 01:58:00,5,16,Business,2778,468,654,812406,424,162364,2.4,1,0,3,457,1,0,True,False,4324,0.4800555387330965,1,Friday,Night,YouTube,Video,Neutral,Macro,Friday,2,Low Engagement,0
POST_04311,2024-05-10 10:24:00,4,7,Gaming,4454,166,761,9627,454,338606,1.59,10,0,4,205,2,0,True,False,5835,55.89487898618469,10,Friday,Morning,Twitter,Poll,Positive,Macro,Friday,0,High Engagement,1
POST_04517,2024-05-10 10:48:00,0,5,Entertainment,1263,349,105,28893,790,432926,0.4,10,0,10,134,1,0,True,False,2507,5.9426158585124425,10,Friday,Morning,Facebook,Live,Neutral,Macro,Friday,0,High Engagement,0
POST_03720,2024-05-10 15:45:00,4,10,Education,721,294,1717,95147,165,310876,0.88,15,0,12,252,1,0,True,False,2897,2.871346442872608,15,Friday,Afternoon,Twitter,Retweet,Neutral,Macro,Friday,0,High Engagement,0
POST_02749,2024-05-10 16:06:00,3,4,Travel,7270,112,1577,255714,2561,270746,3.31,16,0,22,139,2,0,True,False,11520,3.503523467623986,16,Friday,Afternoon,TikTok,Duet,Positive,Macro,Friday,0,High Engagement,0
POST_01037,2024-05-10 23:14:00,4,14,Health,2558,284,866,84796,304,463143,0.8,23,0,17,340,1,0,False,False,4012,4.3728477758384825,23,Friday,Night,Twitter,Thread,Neutral,Macro,Friday,0,High Engagement,0
POST_01506,2024-05-11 02:57:00,4,7,Fitness,4925,31,1037,4034,174,274528,2.18,2,2,7,1120,2,0,True,False,6167,148.56222112047595,2,Saturday,Night,Twitter,Poll,Positive,Macro,Saturday,0,High Engagement,1
